6124
disgust scream smile squint surprise neutral
train_0556.jpg -1 -1 1 -1 -1 -1
train_0557.jpg 1 -1 -1 -1 -1 -1
train_0558.jpg -1 -1 -1 -1 1 -1
train_0559.jpg 1 -1 -1 -1 -1 -1
train_0560.jpg -1 -1 -1 -1 1 -1
train_0561.jpg -1 -1 1 -1 -1 -1
train_0562.jpg -1 -1 -1 -1 1 -1
train_0563.jpg -1 -1 -1 -1 -1 1
train_0564.jpg -1 -1 -1 1 -1 -1
train_0565.jpg -1 -1 -1 -1 -1 1
train_0566.jpg -1 -1 -1 1 -1 -1
train_0567.jpg -1 -1 -1 1 -1 -1
train_0568.jpg -1 -1 -1 1 -1 -1
train_0569.jpg -1 -1 1 -1 -1 -1
train_0570.jpg 1 -1 -1 -1 -1 -1
train_0571.jpg -1 -1 1 -1 -1 -1
train_0572.jpg -1 -1 -1 -1 1 -1
train_0573.jpg -1 1 -1 -1 -1 -1
train_0574.jpg -1 -1 -1 1 -1 -1
train_0575.jpg -1 -1 -1 1 -1 -1
train_0576.jpg -1 -1 1 -1 -1 -1
train_0577.jpg -1 -1 -1 -1 -1 1
train_0578.jpg 1 -1 -1 -1 -1 -1
train_0579.jpg -1 -1 -1 1 -1 -1
train_0580.jpg -1 -1 -1 1 -1 -1
train_0581.jpg -1 -1 -1 -1 1 -1
train_0582.jpg -1 -1 1 -1 -1 -1
train_0583.jpg -1 -1 1 -1 -1 -1
train_0584.jpg -1 1 -1 -1 -1 -1
train_0585.jpg -1 1 -1 -1 -1 -1
train_0586.jpg -1 -1 -1 -1 -1 1
train_0587.jpg -1 -1 1 -1 -1 -1
train_0588.jpg -1 -1 -1 -1 -1 1
train_0589.jpg -1 -1 -1 -1 1 -1
train_0590.jpg 1 -1 -1 -1 -1 -1
train_0591.jpg -1 -1 -1 1 -1 -1
train_0592.jpg -1 -1 -1 -1 -1 1
train_0593.jpg -1 -1 -1 1 -1 -1
train_0594.jpg -1 -1 1 -1 -1 -1
train_0595.jpg -1 -1 -1 1 -1 -1
train_0596.jpg -1 -1 -1 -1 1 -1
train_0597.jpg -1 -1 1 -1 -1 -1
train_0598.jpg -1 -1 1 -1 -1 -1
train_0599.jpg -1 1 -1 -1 -1 -1
train_0600.jpg 1 -1 -1 -1 -1 -1
train_0601.jpg 1 -1 -1 -1 -1 -1
train_0602.jpg -1 -1 -1 1 -1 -1
train_0603.jpg -1 -1 -1 -1 1 -1
train_0604.jpg -1 -1 1 -1 -1 -1
train_0605.jpg -1 -1 1 -1 -1 -1
train_0606.jpg -1 1 -1 -1 -1 -1
train_0607.jpg -1 -1 -1 -1 -1 1
train_0608.jpg 1 -1 -1 -1 -1 -1
train_0609.jpg -1 -1 -1 -1 1 -1
train_0610.jpg 1 -1 -1 -1 -1 -1
train_0611.jpg -1 -1 -1 1 -1 -1
train_0612.jpg -1 -1 -1 -1 -1 1
train_0613.jpg -1 1 -1 -1 -1 -1
train_0614.jpg -1 -1 1 -1 -1 -1
train_0615.jpg 1 -1 -1 -1 -1 -1
train_0616.jpg -1 -1 -1 -1 -1 1
train_0617.jpg -1 -1 -1 1 -1 -1
train_0618.jpg -1 -1 -1 -1 -1 1
train_0619.jpg -1 -1 -1 -1 -1 1
train_0620.jpg -1 -1 -1 -1 -1 1
train_0621.jpg 1 -1 -1 -1 -1 -1
train_0622.jpg -1 -1 1 -1 -1 -1
train_0623.jpg -1 1 -1 -1 -1 -1
train_0624.jpg -1 -1 -1 1 -1 -1
train_0625.jpg -1 -1 1 -1 -1 -1
train_0626.jpg -1 -1 -1 -1 -1 1
train_0627.jpg -1 1 -1 -1 -1 -1
train_0628.jpg -1 -1 1 -1 -1 -1
train_0629.jpg -1 -1 -1 -1 -1 1
train_0630.jpg -1 -1 1 -1 -1 -1
train_0631.jpg -1 1 -1 -1 -1 -1
train_0632.jpg -1 -1 -1 -1 1 -1
train_0633.jpg 1 -1 -1 -1 -1 -1
train_0634.jpg -1 -1 -1 -1 -1 1
train_0635.jpg -1 -1 -1 -1 -1 1
train_0636.jpg -1 -1 -1 -1 -1 1
train_0637.jpg -1 -1 -1 -1 -1 1
train_0638.jpg -1 -1 -1 -1 -1 1
train_0639.jpg -1 -1 -1 -1 -1 1
train_0640.jpg -1 1 -1 -1 -1 -1
train_0641.jpg -1 1 -1 -1 -1 -1
train_0642.jpg -1 1 -1 -1 -1 -1
train_0643.jpg -1 -1 -1 -1 -1 1
train_0644.jpg 1 -1 -1 -1 -1 -1
train_0645.jpg 1 -1 -1 -1 -1 -1
train_0646.jpg -1 -1 -1 -1 1 -1
train_0647.jpg -1 1 -1 -1 -1 -1
train_0648.jpg -1 -1 -1 -1 -1 1
train_0649.jpg -1 1 -1 -1 -1 -1
train_0650.jpg -1 -1 1 -1 -1 -1
train_0651.jpg -1 -1 1 -1 -1 -1
train_0652.jpg -1 -1 -1 -1 -1 1
train_0653.jpg 1 -1 -1 -1 -1 -1
train_0654.jpg -1 -1 1 -1 -1 -1
train_0655.jpg -1 1 -1 -1 -1 -1
train_0656.jpg -1 -1 1 -1 -1 -1
train_0657.jpg 1 -1 -1 -1 -1 -1
train_0658.jpg 1 -1 -1 -1 -1 -1
train_0659.jpg -1 -1 -1 -1 -1 1
train_0660.jpg 1 -1 -1 -1 -1 -1
train_0661.jpg -1 -1 -1 -1 -1 1
train_0662.jpg -1 -1 -1 -1 -1 1
train_0663.jpg -1 -1 1 -1 -1 -1
train_0664.jpg -1 -1 -1 -1 -1 1
train_0665.jpg -1 -1 -1 -1 1 -1
train_0666.jpg -1 -1 1 -1 -1 -1
train_0667.jpg -1 1 -1 -1 -1 -1
train_0668.jpg -1 -1 -1 1 -1 -1
train_0669.jpg -1 -1 -1 -1 -1 1
train_0670.jpg -1 -1 -1 1 -1 -1
train_0671.jpg -1 -1 -1 -1 1 -1
train_0672.jpg -1 -1 -1 1 -1 -1
train_0673.jpg -1 -1 1 -1 -1 -1
train_0674.jpg 1 -1 -1 -1 -1 -1
train_0675.jpg -1 -1 1 -1 -1 -1
train_0676.jpg -1 -1 1 -1 -1 -1
train_0677.jpg -1 1 -1 -1 -1 -1
train_0678.jpg 1 -1 -1 -1 -1 -1
train_0679.jpg -1 -1 -1 -1 -1 1
train_0680.jpg 1 -1 -1 -1 -1 -1
train_0681.jpg -1 -1 1 -1 -1 -1
train_0682.jpg -1 1 -1 -1 -1 -1
train_0683.jpg -1 -1 1 -1 -1 -1
train_0684.jpg 1 -1 -1 -1 -1 -1
train_0685.jpg 1 -1 -1 -1 -1 -1
train_0686.jpg -1 -1 -1 1 -1 -1
train_0687.jpg -1 -1 1 -1 -1 -1
train_0688.jpg -1 -1 1 -1 -1 -1
train_0689.jpg -1 -1 -1 -1 -1 1
train_0690.jpg -1 -1 -1 -1 1 -1
train_0691.jpg -1 -1 -1 -1 1 -1
train_0692.jpg -1 1 -1 -1 -1 -1
train_0693.jpg -1 -1 -1 -1 -1 1
train_0694.jpg -1 -1 -1 -1 -1 1
train_0695.jpg -1 -1 1 -1 -1 -1
train_0696.jpg -1 -1 -1 -1 1 -1
train_0697.jpg -1 -1 1 -1 -1 -1
train_0698.jpg -1 -1 1 -1 -1 -1
train_0699.jpg -1 1 -1 -1 -1 -1
train_0700.jpg -1 -1 1 -1 -1 -1
train_0701.jpg -1 1 -1 -1 -1 -1
train_0702.jpg -1 -1 -1 -1 1 -1
train_0703.jpg 1 -1 -1 -1 -1 -1
train_0704.jpg -1 -1 -1 1 -1 -1
train_0705.jpg 1 -1 -1 -1 -1 -1
train_0706.jpg -1 -1 1 -1 -1 -1
train_0707.jpg -1 -1 -1 -1 -1 1
train_0708.jpg 1 -1 -1 -1 -1 -1
train_0709.jpg -1 1 -1 -1 -1 -1
train_0710.jpg -1 1 -1 -1 -1 -1
train_0711.jpg -1 -1 -1 1 -1 -1
train_0712.jpg -1 -1 -1 -1 -1 1
train_0713.jpg -1 -1 -1 -1 -1 1
train_0714.jpg -1 -1 -1 1 -1 -1
train_0715.jpg -1 -1 -1 -1 -1 1
train_0716.jpg -1 -1 -1 -1 1 -1
train_0717.jpg -1 -1 -1 1 -1 -1
train_0718.jpg -1 -1 -1 -1 1 -1
train_0719.jpg -1 -1 -1 1 -1 -1
train_0720.jpg 1 -1 -1 -1 -1 -1
train_0721.jpg 1 -1 -1 -1 -1 -1
train_0722.jpg -1 -1 -1 -1 1 -1
train_0723.jpg -1 -1 1 -1 -1 -1
train_0724.jpg -1 -1 -1 1 -1 -1
train_0725.jpg -1 -1 -1 1 -1 -1
train_0726.jpg -1 -1 1 -1 -1 -1
train_0727.jpg -1 -1 -1 -1 -1 1
train_0728.jpg -1 1 -1 -1 -1 -1
train_0729.jpg -1 -1 -1 -1 -1 1
train_0730.jpg 1 -1 -1 -1 -1 -1
train_0731.jpg -1 -1 -1 -1 -1 1
train_0732.jpg -1 -1 -1 1 -1 -1
train_0733.jpg -1 -1 -1 1 -1 -1
train_0734.jpg -1 -1 1 -1 -1 -1
train_0735.jpg -1 -1 1 -1 -1 -1
train_0736.jpg -1 1 -1 -1 -1 -1
train_0737.jpg -1 1 -1 -1 -1 -1
train_0738.jpg -1 -1 -1 1 -1 -1
train_0739.jpg -1 -1 -1 1 -1 -1
train_0740.jpg -1 -1 -1 1 -1 -1
train_0741.jpg -1 -1 1 -1 -1 -1
train_0742.jpg -1 -1 -1 1 -1 -1
train_0743.jpg -1 -1 -1 -1 1 -1
train_0744.jpg -1 1 -1 -1 -1 -1
train_0745.jpg 1 -1 -1 -1 -1 -1
train_0746.jpg -1 -1 -1 -1 1 -1
train_0747.jpg -1 1 -1 -1 -1 -1
train_0748.jpg -1 -1 -1 1 -1 -1
train_0749.jpg -1 -1 1 -1 -1 -1
train_0750.jpg -1 -1 -1 1 -1 -1
train_0751.jpg -1 -1 1 -1 -1 -1
train_0752.jpg -1 -1 -1 -1 1 -1
train_0753.jpg -1 1 -1 -1 -1 -1
train_0754.jpg -1 -1 -1 -1 1 -1
train_0755.jpg -1 -1 -1 1 -1 -1
train_0756.jpg -1 1 -1 -1 -1 -1
train_0757.jpg -1 -1 -1 -1 -1 1
train_0758.jpg -1 -1 -1 -1 -1 1
train_0759.jpg 1 -1 -1 -1 -1 -1
train_0760.jpg -1 -1 -1 -1 1 -1
train_0761.jpg -1 -1 -1 -1 -1 1
train_0762.jpg -1 1 -1 -1 -1 -1
train_0763.jpg -1 -1 1 -1 -1 -1
train_0764.jpg -1 1 -1 -1 -1 -1
train_0765.jpg -1 1 -1 -1 -1 -1
train_0766.jpg -1 -1 1 -1 -1 -1
train_0767.jpg 1 -1 -1 -1 -1 -1
train_0768.jpg -1 1 -1 -1 -1 -1
train_0769.jpg -1 -1 1 -1 -1 -1
train_0770.jpg -1 -1 -1 1 -1 -1
train_0771.jpg 1 -1 -1 -1 -1 -1
train_0772.jpg -1 1 -1 -1 -1 -1
train_0773.jpg -1 -1 1 -1 -1 -1
train_0774.jpg -1 -1 1 -1 -1 -1
train_0775.jpg -1 -1 1 -1 -1 -1
train_0776.jpg 1 -1 -1 -1 -1 -1
train_0777.jpg 1 -1 -1 -1 -1 -1
train_0778.jpg -1 -1 -1 1 -1 -1
train_0779.jpg -1 -1 -1 -1 -1 1
train_0780.jpg -1 -1 -1 -1 -1 1
train_0781.jpg -1 -1 1 -1 -1 -1
train_0782.jpg -1 -1 -1 -1 -1 1
train_0783.jpg -1 1 -1 -1 -1 -1
train_0784.jpg -1 -1 1 -1 -1 -1
train_0785.jpg -1 -1 -1 -1 -1 1
train_0786.jpg -1 -1 -1 -1 1 -1
train_0787.jpg -1 -1 -1 -1 -1 1
train_0788.jpg -1 -1 1 -1 -1 -1
train_0789.jpg -1 -1 1 -1 -1 -1
train_0790.jpg 1 -1 -1 -1 -1 -1
train_0791.jpg -1 -1 -1 -1 -1 1
train_0792.jpg -1 -1 1 -1 -1 -1
train_0793.jpg -1 -1 1 -1 -1 -1
train_0794.jpg -1 1 -1 -1 -1 -1
train_0795.jpg -1 -1 -1 -1 1 -1
train_0796.jpg 1 -1 -1 -1 -1 -1
train_0797.jpg -1 -1 -1 1 -1 -1
train_0798.jpg 1 -1 -1 -1 -1 -1
train_0799.jpg 1 -1 -1 -1 -1 -1
train_0800.jpg -1 -1 -1 -1 1 -1
train_0801.jpg -1 1 -1 -1 -1 -1
train_0802.jpg -1 -1 -1 -1 -1 1
train_0803.jpg -1 -1 1 -1 -1 -1
train_0804.jpg -1 -1 -1 -1 -1 1
train_0805.jpg -1 -1 -1 -1 -1 1
train_0806.jpg -1 -1 -1 -1 1 -1
train_0807.jpg -1 -1 -1 -1 -1 1
train_0808.jpg -1 -1 -1 -1 1 -1
train_0809.jpg 1 -1 -1 -1 -1 -1
train_0810.jpg -1 -1 -1 -1 -1 1
train_0811.jpg -1 -1 -1 -1 -1 1
train_0812.jpg -1 -1 -1 -1 1 -1
train_0813.jpg -1 -1 1 -1 -1 -1
train_0814.jpg -1 -1 1 -1 -1 -1
train_0815.jpg 1 -1 -1 -1 -1 -1
train_0816.jpg 1 -1 -1 -1 -1 -1
train_0817.jpg -1 -1 1 -1 -1 -1
train_0818.jpg -1 -1 -1 -1 1 -1
train_0819.jpg -1 1 -1 -1 -1 -1
train_0820.jpg -1 -1 -1 -1 -1 1
train_0821.jpg -1 -1 -1 -1 1 -1
train_0822.jpg -1 -1 1 -1 -1 -1
train_0823.jpg -1 -1 1 -1 -1 -1
train_0824.jpg -1 -1 1 -1 -1 -1
train_0825.jpg -1 -1 -1 -1 -1 1
train_0826.jpg 1 -1 -1 -1 -1 -1
train_0827.jpg -1 1 -1 -1 -1 -1
train_0828.jpg -1 1 -1 -1 -1 -1
train_0829.jpg 1 -1 -1 -1 -1 -1
train_0830.jpg -1 1 -1 -1 -1 -1
train_0831.jpg -1 -1 -1 -1 -1 1
train_0832.jpg -1 -1 -1 -1 -1 1
train_0833.jpg -1 -1 -1 -1 1 -1
train_0834.jpg 1 -1 -1 -1 -1 -1
train_0835.jpg -1 -1 -1 1 -1 -1
train_0836.jpg -1 1 -1 -1 -1 -1
train_0837.jpg -1 -1 -1 1 -1 -1
train_0838.jpg -1 1 -1 -1 -1 -1
train_0839.jpg -1 -1 -1 -1 1 -1
train_0840.jpg -1 1 -1 -1 -1 -1
train_0841.jpg -1 -1 -1 -1 1 -1
train_0842.jpg -1 -1 -1 1 -1 -1
train_0843.jpg 1 -1 -1 -1 -1 -1
train_0844.jpg -1 -1 1 -1 -1 -1
train_0845.jpg -1 1 -1 -1 -1 -1
train_0846.jpg 1 -1 -1 -1 -1 -1
train_0847.jpg -1 -1 -1 -1 -1 1
train_0848.jpg -1 -1 1 -1 -1 -1
train_0849.jpg -1 -1 -1 -1 -1 1
train_0850.jpg -1 1 -1 -1 -1 -1
train_0851.jpg -1 -1 -1 -1 -1 1
train_0852.jpg 1 -1 -1 -1 -1 -1
train_0853.jpg -1 -1 1 -1 -1 -1
train_0854.jpg -1 -1 -1 -1 -1 1
train_0855.jpg -1 -1 -1 1 -1 -1
train_0856.jpg -1 -1 1 -1 -1 -1
train_0857.jpg -1 -1 -1 -1 1 -1
train_0858.jpg 1 -1 -1 -1 -1 -1
train_0859.jpg -1 -1 -1 -1 1 -1
train_0860.jpg -1 -1 -1 -1 1 -1
train_0861.jpg -1 1 -1 -1 -1 -1
train_0862.jpg -1 -1 -1 1 -1 -1
train_0863.jpg 1 -1 -1 -1 -1 -1
train_0864.jpg -1 -1 -1 1 -1 -1
train_0865.jpg -1 -1 1 -1 -1 -1
train_0866.jpg -1 -1 -1 -1 -1 1
train_0867.jpg -1 -1 -1 -1 -1 1
train_0868.jpg 1 -1 -1 -1 -1 -1
train_0869.jpg -1 -1 1 -1 -1 -1
train_0870.jpg -1 -1 -1 -1 -1 1
train_0871.jpg -1 -1 1 -1 -1 -1
train_0872.jpg -1 -1 -1 -1 -1 1
train_0873.jpg 1 -1 -1 -1 -1 -1
train_0874.jpg -1 -1 -1 -1 1 -1
train_0875.jpg -1 -1 1 -1 -1 -1
train_0876.jpg -1 -1 -1 -1 -1 1
train_0877.jpg -1 -1 1 -1 -1 -1
train_0878.jpg 1 -1 -1 -1 -1 -1
train_0879.jpg 1 -1 -1 -1 -1 -1
train_0880.jpg -1 -1 1 -1 -1 -1
train_0881.jpg -1 -1 -1 -1 1 -1
train_0882.jpg -1 -1 -1 -1 -1 1
train_0883.jpg -1 -1 1 -1 -1 -1
train_0884.jpg -1 -1 -1 -1 -1 1
train_0885.jpg 1 -1 -1 -1 -1 -1
train_0886.jpg -1 -1 1 -1 -1 -1
train_0887.jpg -1 -1 -1 -1 -1 1
train_0888.jpg -1 -1 -1 -1 1 -1
train_0889.jpg 1 -1 -1 -1 -1 -1
train_0890.jpg -1 -1 -1 -1 -1 1
train_0891.jpg -1 -1 -1 -1 -1 1
train_0892.jpg -1 -1 -1 1 -1 -1
train_0893.jpg -1 -1 -1 -1 1 -1
train_0894.jpg -1 -1 -1 -1 -1 1
train_0895.jpg -1 -1 -1 -1 1 -1
train_0896.jpg -1 -1 1 -1 -1 -1
train_0897.jpg -1 1 -1 -1 -1 -1
train_0898.jpg -1 -1 1 -1 -1 -1
train_0899.jpg 1 -1 -1 -1 -1 -1
train_0900.jpg -1 -1 -1 -1 -1 1
train_0901.jpg -1 -1 -1 -1 -1 1
train_0902.jpg -1 -1 1 -1 -1 -1
train_0903.jpg -1 1 -1 -1 -1 -1
train_0904.jpg 1 -1 -1 -1 -1 -1
train_0905.jpg -1 1 -1 -1 -1 -1
train_0906.jpg -1 -1 -1 -1 1 -1
train_0907.jpg -1 -1 -1 -1 -1 1
train_0908.jpg -1 -1 -1 1 -1 -1
train_0909.jpg -1 -1 -1 -1 1 -1
train_0910.jpg -1 -1 1 -1 -1 -1
train_0911.jpg -1 -1 1 -1 -1 -1
train_0912.jpg -1 -1 -1 1 -1 -1
train_0913.jpg 1 -1 -1 -1 -1 -1
train_0914.jpg -1 -1 1 -1 -1 -1
train_0915.jpg -1 -1 -1 -1 -1 1
train_0916.jpg -1 -1 -1 -1 -1 1
train_0917.jpg -1 -1 -1 -1 1 -1
train_0918.jpg -1 -1 -1 -1 -1 1
train_0919.jpg -1 -1 1 -1 -1 -1
train_0920.jpg -1 -1 -1 1 -1 -1
train_0921.jpg -1 -1 -1 -1 -1 1
train_0922.jpg -1 -1 -1 1 -1 -1
train_0923.jpg -1 -1 -1 -1 -1 1
train_0924.jpg 1 -1 -1 -1 -1 -1
train_0925.jpg 1 -1 -1 -1 -1 -1
train_0926.jpg 1 -1 -1 -1 -1 -1
train_0927.jpg -1 1 -1 -1 -1 -1
train_0928.jpg -1 1 -1 -1 -1 -1
train_0929.jpg -1 -1 1 -1 -1 -1
train_0930.jpg -1 -1 -1 1 -1 -1
train_0931.jpg -1 -1 -1 1 -1 -1
train_0932.jpg -1 1 -1 -1 -1 -1
train_0933.jpg -1 -1 1 -1 -1 -1
train_0934.jpg -1 -1 -1 -1 -1 1
train_0935.jpg 1 -1 -1 -1 -1 -1
train_0936.jpg -1 -1 -1 1 -1 -1
train_0937.jpg -1 -1 -1 -1 1 -1
train_0938.jpg -1 1 -1 -1 -1 -1
train_0939.jpg -1 -1 -1 -1 -1 1
train_0940.jpg -1 -1 -1 -1 1 -1
train_0941.jpg -1 -1 -1 -1 1 -1
train_0942.jpg -1 1 -1 -1 -1 -1
train_0943.jpg -1 -1 -1 -1 1 -1
train_0944.jpg 1 -1 -1 -1 -1 -1
train_0945.jpg -1 -1 -1 1 -1 -1
train_0946.jpg -1 -1 1 -1 -1 -1
train_0947.jpg -1 -1 -1 -1 -1 1
train_0948.jpg 1 -1 -1 -1 -1 -1
train_0949.jpg 1 -1 -1 -1 -1 -1
train_0950.jpg 1 -1 -1 -1 -1 -1
train_0951.jpg -1 -1 -1 -1 1 -1
train_0952.jpg -1 1 -1 -1 -1 -1
train_0953.jpg -1 -1 -1 -1 -1 1
train_0954.jpg -1 -1 -1 -1 -1 1
train_0955.jpg -1 -1 -1 1 -1 -1
train_0956.jpg -1 -1 1 -1 -1 -1
train_0957.jpg -1 -1 1 -1 -1 -1
train_0958.jpg 1 -1 -1 -1 -1 -1
train_0959.jpg -1 -1 -1 -1 1 -1
train_0960.jpg -1 -1 1 -1 -1 -1
train_0961.jpg -1 1 -1 -1 -1 -1
train_0962.jpg -1 -1 1 -1 -1 -1
train_0963.jpg -1 -1 1 -1 -1 -1
train_0964.jpg -1 -1 -1 -1 1 -1
train_0965.jpg 1 -1 -1 -1 -1 -1
train_0966.jpg -1 -1 -1 1 -1 -1
train_0967.jpg -1 -1 -1 -1 1 -1
train_0968.jpg -1 1 -1 -1 -1 -1
train_0969.jpg -1 -1 -1 -1 -1 1
train_0970.jpg -1 -1 1 -1 -1 -1
train_0971.jpg -1 -1 1 -1 -1 -1
train_0972.jpg -1 -1 -1 -1 -1 1
train_0973.jpg -1 -1 -1 -1 -1 1
train_0974.jpg 1 -1 -1 -1 -1 -1
train_0975.jpg -1 -1 -1 -1 -1 1
train_0976.jpg -1 -1 -1 -1 -1 1
train_0977.jpg -1 -1 1 -1 -1 -1
train_0978.jpg -1 -1 -1 -1 -1 1
train_0979.jpg -1 -1 1 -1 -1 -1
train_0980.jpg -1 -1 1 -1 -1 -1
train_0981.jpg -1 -1 -1 1 -1 -1
train_0982.jpg 1 -1 -1 -1 -1 -1
train_0983.jpg -1 -1 -1 1 -1 -1
train_0984.jpg -1 -1 -1 -1 -1 1
train_0985.jpg -1 -1 1 -1 -1 -1
train_0986.jpg -1 -1 1 -1 -1 -1
train_0987.jpg -1 -1 -1 -1 -1 1
train_0988.jpg -1 -1 1 -1 -1 -1
train_0989.jpg -1 1 -1 -1 -1 -1
train_0990.jpg -1 -1 -1 -1 1 -1
train_0991.jpg 1 -1 -1 -1 -1 -1
train_0992.jpg -1 -1 -1 -1 1 -1
train_0993.jpg -1 -1 -1 -1 -1 1
train_0994.jpg -1 -1 -1 -1 -1 1
train_0995.jpg -1 1 -1 -1 -1 -1
train_0996.jpg -1 -1 -1 -1 -1 1
train_0997.jpg 1 -1 -1 -1 -1 -1
train_0998.jpg -1 -1 -1 -1 1 -1
train_0999.jpg -1 -1 -1 -1 -1 1
train_1000.jpg -1 -1 -1 -1 -1 1
train_1001.jpg -1 -1 -1 -1 -1 1
train_1002.jpg 1 -1 -1 -1 -1 -1
train_1003.jpg 1 -1 -1 -1 -1 -1
train_1004.jpg 1 -1 -1 -1 -1 -1
train_1005.jpg -1 -1 1 -1 -1 -1
train_1006.jpg -1 -1 -1 -1 1 -1
train_1007.jpg -1 -1 1 -1 -1 -1
train_1008.jpg -1 -1 1 -1 -1 -1
train_1009.jpg -1 -1 -1 -1 -1 1
train_1010.jpg -1 1 -1 -1 -1 -1
train_1011.jpg -1 -1 -1 -1 -1 1
train_1012.jpg -1 1 -1 -1 -1 -1
train_1013.jpg -1 -1 1 -1 -1 -1
train_1014.jpg -1 -1 -1 1 -1 -1
train_1015.jpg -1 -1 -1 1 -1 -1
train_1016.jpg -1 -1 -1 1 -1 -1
train_1017.jpg -1 1 -1 -1 -1 -1
train_1018.jpg -1 1 -1 -1 -1 -1
train_1019.jpg -1 -1 -1 1 -1 -1
train_1020.jpg -1 -1 -1 -1 1 -1
train_1021.jpg 1 -1 -1 -1 -1 -1
train_1022.jpg -1 -1 1 -1 -1 -1
train_1023.jpg -1 -1 1 -1 -1 -1
train_1024.jpg -1 1 -1 -1 -1 -1
train_1025.jpg -1 -1 -1 -1 1 -1
train_1026.jpg -1 -1 1 -1 -1 -1
train_1027.jpg -1 -1 -1 1 -1 -1
train_1028.jpg -1 -1 -1 -1 -1 1
train_1029.jpg -1 1 -1 -1 -1 -1
train_1030.jpg -1 -1 -1 -1 1 -1
train_1031.jpg -1 -1 1 -1 -1 -1
train_1032.jpg -1 -1 1 -1 -1 -1
train_1033.jpg -1 -1 1 -1 -1 -1
train_1034.jpg -1 -1 1 -1 -1 -1
train_1035.jpg -1 -1 -1 1 -1 -1
train_1036.jpg -1 -1 1 -1 -1 -1
train_1037.jpg -1 1 -1 -1 -1 -1
train_1038.jpg -1 -1 -1 1 -1 -1
train_1039.jpg -1 -1 -1 -1 1 -1
train_1040.jpg -1 1 -1 -1 -1 -1
train_1041.jpg -1 1 -1 -1 -1 -1
train_1042.jpg -1 -1 -1 -1 1 -1
train_1043.jpg -1 1 -1 -1 -1 -1
train_1044.jpg -1 -1 -1 -1 -1 1
train_1045.jpg 1 -1 -1 -1 -1 -1
train_1046.jpg -1 -1 -1 -1 -1 1
train_1047.jpg -1 -1 -1 -1 -1 1
train_1048.jpg -1 -1 -1 1 -1 -1
train_1049.jpg -1 -1 1 -1 -1 -1
train_1050.jpg -1 -1 -1 1 -1 -1
train_1051.jpg -1 -1 -1 -1 1 -1
train_1052.jpg -1 -1 -1 -1 1 -1
train_1053.jpg -1 1 -1 -1 -1 -1
train_1054.jpg 1 -1 -1 -1 -1 -1
train_1055.jpg -1 1 -1 -1 -1 -1
train_1056.jpg -1 1 -1 -1 -1 -1
train_1057.jpg -1 -1 -1 -1 1 -1
train_1058.jpg -1 -1 -1 -1 1 -1
train_1059.jpg -1 -1 -1 1 -1 -1
train_1060.jpg -1 1 -1 -1 -1 -1
train_1061.jpg -1 1 -1 -1 -1 -1
train_1062.jpg -1 -1 -1 1 -1 -1
train_1063.jpg -1 -1 -1 -1 1 -1
train_1064.jpg 1 -1 -1 -1 -1 -1
train_1065.jpg -1 -1 -1 -1 -1 1
train_1066.jpg -1 -1 1 -1 -1 -1
train_1067.jpg -1 1 -1 -1 -1 -1
train_1068.jpg 1 -1 -1 -1 -1 -1
train_1069.jpg -1 -1 -1 1 -1 -1
train_1070.jpg -1 1 -1 -1 -1 -1
train_1071.jpg -1 -1 -1 1 -1 -1
train_1072.jpg -1 -1 -1 -1 -1 1
train_1073.jpg -1 -1 -1 -1 1 -1
train_1074.jpg -1 -1 -1 -1 -1 1
train_1075.jpg -1 -1 -1 -1 1 -1
train_1076.jpg -1 1 -1 -1 -1 -1
train_1077.jpg 1 -1 -1 -1 -1 -1
train_1078.jpg -1 -1 1 -1 -1 -1
train_1079.jpg -1 -1 -1 -1 -1 1
train_1080.jpg -1 -1 -1 -1 -1 1
train_1081.jpg -1 1 -1 -1 -1 -1
train_1082.jpg -1 -1 -1 1 -1 -1
train_1083.jpg -1 -1 -1 -1 1 -1
train_1084.jpg -1 -1 -1 -1 -1 1
train_1085.jpg -1 -1 -1 -1 1 -1
train_1086.jpg -1 -1 -1 -1 -1 1
train_1087.jpg -1 1 -1 -1 -1 -1
train_1088.jpg -1 -1 1 -1 -1 -1
train_1089.jpg -1 -1 1 -1 -1 -1
train_1090.jpg -1 -1 -1 1 -1 -1
train_1091.jpg -1 -1 1 -1 -1 -1
train_1092.jpg -1 -1 -1 1 -1 -1
train_1093.jpg -1 -1 -1 -1 1 -1
train_1094.jpg -1 -1 1 -1 -1 -1
train_1095.jpg 1 -1 -1 -1 -1 -1
train_1096.jpg -1 -1 -1 -1 -1 1
train_1097.jpg -1 -1 -1 -1 1 -1
train_1098.jpg -1 -1 -1 -1 -1 1
train_1099.jpg -1 -1 -1 1 -1 -1
train_1100.jpg 1 -1 -1 -1 -1 -1
train_1101.jpg -1 -1 -1 -1 -1 1
train_1102.jpg 1 -1 -1 -1 -1 -1
train_1103.jpg 1 -1 -1 -1 -1 -1
train_1104.jpg 1 -1 -1 -1 -1 -1
train_1105.jpg -1 -1 -1 1 -1 -1
train_1106.jpg -1 -1 -1 -1 1 -1
train_1107.jpg 1 -1 -1 -1 -1 -1
train_1108.jpg -1 -1 -1 -1 -1 1
train_1109.jpg -1 -1 1 -1 -1 -1
train_1110.jpg -1 1 -1 -1 -1 -1
